100 0.3437778522424965
300 0.03929237337756207
700 0.04870470911857577
1500 0.03935517928057644
3100 0.03697795875766057
6300 0.037846690377717956
12700 0.03179610963437832
25500 0.033748482866420494
51100 0.0341956315934789
102300 0.036121803860034746
204700 0.03350911787951236
409500 0.03361625676891356
819100 0.033298780945965126
1638300 0.0332836260632287
3276700 0.033348875040973884
6553500 0.03350609081855506
13107100 0.033761509378251106
26214300 0.03349244612102263
52428700 0.0336298367705512
104857500 0.03328672222824146
