100 0.867482333842628
300 0.06165516576652822
700 0.052418723887942824
1500 0.010865725680275832
3100 0.009095891084989422
6300 0.007979439867361805
12700 0.003985238201719317
25500 0.003511788130736271
51100 0.0028906188972082844
102300 0.002420179471317882
204700 0.0030680412877664154
409500 0.002638186674655013
819100 0.002980637467403978
1638300 0.0031840042577481707
3276700 0.0029885084724214778
6553500 0.003070604472650191
13107100 0.003117095765544843
26214300 0.003065104790191467
52428700 0.0029942204506988902
104857500 0.003045290181742214
