100 0.12094837935174069
300 0.11982865905151338
700 0.1051420827925126
1500 0.09293332077034804
3100 0.0683063239568466
6300 0.047912615057960704
12700 0.032818866211640305
25500 0.028294422319381285
51100 0.04287681924146555
102300 0.05765153003219273
204700 0.06283583506816351
409500 0.06495180299844389
819100 0.05584362644187113
1638300 0.04391531883615954
3276700 0.04618450350845782
6553500 0.03380731069265944
13107100 0.04071169303052083
26214300 0.02476458409255805
52428700 0.02531860353939926
104857500 0.0311508737887439
