100 0.1448779511804722
300 0.09546090937374994
700 0.06956464950734292
1500 0.042332786369397996
3100 0.03027415412035551
6300 0.023142834279953062
12700 0.16336600008347696
25500 0.29125488991160253
51100 0.37488255731998965
102300 0.4543768157707534
204700 0.5191976000141469
409500 0.5678632447698745
819100 0.5929358430594804
1638300 0.6051092592453201
3276700 0.6179734182730445
6553500 0.6256427099873059
13107100 0.6334600903268475
26214300 0.6387704325489623
52428700 0.6421099321551609
104857500 0.6545811911403554
