100 0.1355042016806723
300 0.1326770078670163
700 0.11921219765059306
1500 0.1039990293316077
3100 0.0856453842436563
6300 0.06657948516800052
12700 0.04500002591605246
25500 0.03190196528659417
51100 0.026746413964018834
102300 0.0494330537613131
204700 0.05936373385521951
409500 0.06427777366756335
819100 0.05668538345485649
1638300 0.054176904499349754
3276700 0.052950066795617895
6553500 0.02958003929739178
13107100 0.04525835109298343
26214300 0.030610898389034913
52428700 0.03538787972008353
104857500 0.028072126535296255
