100 0.06430555555555556
300 0.08794426048565121
700 0.09481362773029439
1500 0.04965823961657502
3100 0.028909190332189423
6300 0.01797016601340448
12700 0.0061923908387999035
25500 0.001164630403897797
51100 0.0021033841300400515
102300 0.0019290794366471388
204700 7.192078745139677E-4
409500 5.012248712183975E-4
819100 5.447373288857311E-4
1638300 7.024221342917039E-4
3276700 1.9810303741207326E-4
6553500 2.072651860827602E-4
13107100 3.089559499261686E-4
26214300 2.5454236621515886E-4
52428700 2.836722750329465E-4
104857500 2.476650097126519E-4
