100 0.12858946109922634
300 0.20088005312120216
700 0.14661069607383176
1500 0.05597101192482749
3100 0.06169723778670412
6300 0.06361913181003034
12700 0.056625654144523835
25500 0.07124880938700844
51100 0.08565227484650055
102300 0.0928330877382603
204700 0.09641827892312883
409500 0.09820957062942809
819100 0.07800710106732538
1638300 0.08782429772700795
3276700 0.09391233322120976
6553500 0.09695621269793708
13107100 0.09847811787053981
26214300 0.09923906181563
52428700 0.09961953162790094
104857500 0.09980976599397144
