100 0.1631550343459428
300 0.15005312567459494
700 0.1466487549952719
1500 0.1550499065792006
3100 0.15879894099479258
6300 0.14715395567986034
12700 0.09084375286076662
25500 0.040623877293846124
51100 0.025727904744279335
102300 0.024914962129996374
204700 0.044058590014403265
409500 0.03756004741316282
819100 0.03706730655753947
1638300 0.01097516052054838
3276700 0.017644811382902883
6553500 0.00577715536099006
13107100 0.004823971263954577
26214300 0.004773386838819723
52428700 0.001038348716516188
104857500 0.003038323950883881
