100 0.05605091029076161
300 0.06504482002485971
700 0.0816109397011997
1500 0.06787819059551298
3100 0.07869222328922404
6300 0.08204737868522524
12700 0.0757727032951697
25500 0.08130937166700813
51100 0.08039867134990955
102300 0.07993080408159707
204700 0.08047580620893241
409500 0.07961789132425953
819100 0.07965056639643453
1638300 0.07947765578437757
3276700 0.07997862036701586
6553500 0.08002108127343743
13107100 0.07965991901394276
26214300 0.0796782081585075
52428700 0.07991074795275821
104857500 0.0802073678325061
