100 0.17396958783513405
300 0.1306746966531846
700 0.09421280990048897
1500 0.06937003443561678
3100 0.044373369146043354
6300 0.02749316981538622
12700 0.1051860215806565
25500 0.2652885183562539
51100 0.38923424832048636
102300 0.47244254386546103
204700 0.5302033756459598
409500 0.5505668914960904
819100 0.5734970086264868
1638300 0.5847072623878737
3276700 0.6298727111970822
6553500 0.6978728795420783
13107100 0.734826194909
26214300 0.7618147985540671
52428700 0.7672457771885371
104857500 0.7451465792471228
