100 0.08882947118241236
300 0.04257347892533611
700 0.02112144333174376
1500 0.12267454823410903
3100 0.3535125201053812
6300 0.4263598270549057
12700 0.47091109257205355
25500 0.541766712852527
51100 0.5685916608022015
102300 0.5806746928551689
204700 0.5609734972192811
409500 0.5685232424507045
819100 0.6257016685864019
1638300 0.6846610539962454
3276700 0.7411959976246907
6553500 0.7677345174996195
13107100 0.7676303230821269
26214300 0.7788132774961452
52428700 0.7474783022106071
104857500 0.7060756114890021
