100 0.09199346405228757
300 0.052757536158054445
700 0.04410360343836739
1500 0.039093239256708205
3100 0.03249917456370466
6300 0.024658027305216216
12700 0.05108255690800659
25500 0.06272448197025562
51100 0.058864224691176414
102300 0.05155886909305041
204700 0.05108939642038696
409500 0.04648588053643485
819100 0.037839412555503577
1638300 0.03733120915299576
3276700 0.029305187430119436
6553500 0.021221786556775264
13107100 0.019332609774760964
26214300 0.023990551078764605
52428700 0.029086754687763228
104857500 0.03291243846170358
