100 0.1665605769943611
300 0.17311203364435837
700 0.15745378366846
1500 0.09696305340794552
3100 0.04836903227500617
6300 0.04072864224509645
12700 0.04501478021507141
25500 0.05229663123433644
51100 0.07559858321238346
102300 0.054083336282889596
204700 0.046926674833045585
409500 0.05738970829916613
819100 0.039162396537049594
1638300 0.03981468411857944
3276700 0.03441588741805253
6553500 0.03638613942203127
13107100 0.03602714517796839
26214300 0.033732063397395276
52428700 0.03372610053624486
104857500 0.033598812448947774
