100 0.136592884576511
300 0.132709545789016
700 0.12308693750587581
1500 0.09773168173897728
3100 0.07935019372546423
6300 0.05897974367003233
12700 0.03986318898678942
25500 0.025782609782768348
51100 0.10660814031258262
102300 0.2697312226056287
204700 0.4194472116870761
409500 0.5032988938156322
819100 0.5438358097033626
1638300 0.5515239290970599
3276700 0.5680149699475956
6553500 0.5976478460744914
13107100 0.6477300606867084
26214300 0.7057533942544725
52428700 0.7395777640121521
104857500 0.7684709603570412
